visit_id,user_id,location,plan_type,check_in_dt,check_out_dt,hours_used,amount_sar,cost_sar,profit_sar
V2025-10-01-728879,U000414,Dammam - Waterfront,Enterprise,2025-10-01 14:35:00,2025-10-01 19:04:00,4.48,35.84,21.5,14.34
V2025-10-01-287787,U000660,Dammam - Waterfront,Enterprise,2025-10-01 11:04:00,2025-10-01 15:32:00,4.47,35.76,21.46,14.3
V2025-10-01-845207,U000480,Dammam - Waterfront,Enterprise,2025-10-01 09:06:00,2025-10-01 14:22:00,5.27,42.16,25.3,16.86
V2025-10-01-756557,U000176,Dammam - Waterfront,Pro,2025-10-01 13:18:00,2025-10-01 16:32:00,3.23,32.3,19.38,12.92
V2025-10-01-446051,U000053,Dammam - Waterfront,Pro,2025-10-01 10:54:00,2025-10-01 14:55:00,4.01,40.1,24.06,16.04
V2025-10-01-401341,U000578,Dammam - Waterfront,Standard,2025-10-01 15:07:00,2025-10-01 17:53:00,2.77,33.24,19.94,13.3
V2025-10-01-847908,U000013,Dammam - Waterfront,Standard,2025-10-01 14:45:00,2025-10-01 17:13:00,2.47,29.64,17.78,11.86
V2025-10-01-396628,U000147,Dammam - Waterfront,Pro,2025-10-01 15:26:00,2025-10-01 19:54:00,4.47,44.7,26.82,17.88
V2025-10-01-435122,U000651,Dammam - Waterfront,Pro,2025-10-01 16:56:00,2025-10-01 20:29:00,3.55,35.5,21.3,14.2
V2025-10-01-025045,U000322,Dammam - Waterfront,Pro,2025-10-01 08:47:00,2025-10-01 12:57:00,4.17,41.7,25.02,16.68
V2025-10-01-309876,U000390,Dammam - Waterfront,Flex,2025-10-01 13:34:00,2025-10-01 15:10:00,1.6,24.0,14.4,9.6
V2025-10-01-345374,U000406,Dammam - Waterfront,Enterprise,2025-10-01 12:06:00,2025-10-01 16:30:00,4.4,35.2,21.12,14.08
V2025-10-01-639132,U000362,Dammam - Waterfront,Standard,2025-10-01 13:45:00,2025-10-01 16:41:00,2.93,35.16,21.1,14.06
V2025-10-01-758755,U000650,Dammam - Waterfront,Standard,2025-10-01 08:28:00,2025-10-01 10:35:00,2.11,25.32,15.19,10.13
V2025-10-01-347821,U000402,Dammam - Waterfront,Pro,2025-10-01 12:04:00,2025-10-01 15:20:00,3.27,32.7,19.62,13.08
V2025-10-01-783494,U000413,Dammam - Waterfront,Flex,2025-10-01 13:06:00,2025-10-01 14:10:00,1.06,15.9,9.54,6.36
V2025-10-01-419072,U000624,Dammam - Waterfront,Enterprise,2025-10-01 10:08:00,2025-10-01 15:07:00,4.99,39.92,23.95,15.97
V2025-10-01-840426,U000658,Dammam - Waterfront,Pro,2025-10-01 16:55:00,2025-10-01 21:05:00,4.17,41.7,25.02,16.68
V2025-10-01-488921,U000546,Dammam - Waterfront,Enterprise,2025-10-01 10:16:00,2025-10-01 15:12:00,4.94,39.52,23.71,15.81
V2025-10-01-336130,U000600,Dammam - Waterfront,Flex,2025-10-01 14:13:00,2025-10-01 15:43:00,1.5,22.5,13.5,9.0
V2025-10-01-530732,U000206,Dammam - Waterfront,Standard,2025-10-01 12:45:00,2025-10-01 16:28:00,3.72,44.64,26.78,17.86
V2025-10-01-072379,U000560,Dammam - Waterfront,Pro,2025-10-01 11:35:00,2025-10-01 15:37:00,4.03,40.3,24.18,16.12
V2025-10-01-565395,U000248,Dammam - Waterfront,Standard,2025-10-01 12:17:00,2025-10-01 15:40:00,3.39,40.68,24.41,16.27
V2025-10-01-706654,U000216,Dammam - Waterfront,Flex,2025-10-01 08:02:00,2025-10-01 08:58:00,0.93,13.95,8.37,5.58
V2025-10-01-858645,U000171,Dammam - Waterfront,Enterprise,2025-10-01 11:25:00,2025-10-01 15:50:00,4.41,35.28,21.17,14.11
V2025-10-01-383756,U000238,Dammam - Waterfront,Enterprise,2025-10-01 08:23:00,2025-10-01 13:19:00,4.93,39.44,23.66,15.78
V2025-10-01-536856,U000596,Dammam - Waterfront,Enterprise,2025-10-01 15:21:00,2025-10-01 19:49:00,4.46,35.68,21.41,14.27
V2025-10-01-084798,U000493,Dammam - Waterfront,Pro,2025-10-01 11:54:00,2025-10-01 15:39:00,3.75,37.5,22.5,15.0
V2025-10-01-494289,U000547,Dammam - Waterfront,Enterprise,2025-10-01 08:09:00,2025-10-01 13:19:00,5.17,41.36,24.82,16.54
V2025-10-01-305002,U000371,Dammam - Waterfront,Pro,2025-10-01 08:58:00,2025-10-01 12:42:00,3.74,37.4,22.44,14.96
V2025-10-01-945210,U000615,Dammam - Waterfront,Standard,2025-10-01 11:38:00,2025-10-01 13:43:00,2.09,25.08,15.05,10.03
V2025-10-01-369266,U000281,Dammam - Waterfront,Standard,2025-10-01 13:50:00,2025-10-01 16:18:00,2.47,29.64,17.78,11.86
V2025-10-01-702532,U000183,Dammam - Waterfront,Enterprise,2025-10-01 13:55:00,2025-10-01 17:36:00,3.69,29.52,17.71,11.81
V2025-10-01-287487,U000292,Dammam - Waterfront,Flex,2025-10-01 12:22:00,2025-10-01 14:41:00,2.31,34.65,20.79,13.86
V2025-10-01-626889,U000470,Dammam - Waterfront,Flex,2025-10-01 10:31:00,2025-10-01 11:58:00,1.45,21.75,13.05,8.7
V2025-10-01-450081,U000050,Dammam - Waterfront,Flex,2025-10-01 13:27:00,2025-10-01 15:29:00,2.04,30.6,18.36,12.24
V2025-10-01-417237,U000256,Dammam - Waterfront,Standard,2025-10-01 12:01:00,2025-10-01 14:59:00,2.96,35.52,21.31,14.21
V2025-10-01-175339,U000074,Dammam - Waterfront,Pro,2025-10-01 09:42:00,2025-10-01 13:40:00,3.96,39.6,23.76,15.84
V2025-10-01-369234,U000231,Dammam - Waterfront,Pro,2025-10-01 12:47:00,2025-10-01 16:42:00,3.91,39.1,23.46,15.64
V2025-10-01-125063,U000429,Dammam - Waterfront,Standard,2025-10-01 11:23:00,2025-10-01 13:48:00,2.42,29.04,17.42,11.62
V2025-10-01-494289,U000547,Dammam - Waterfront,Enterprise,2025-10-01 08:04:00,2025-10-01 12:39:00,4.58,36.64,21.98,14.66
V2025-10-02-783546,U000108,Riyadh - Olaya,Standard,2025-10-02 11:56:00,2025-10-02 14:15:00,2.31,27.72,16.63,11.09
V2025-10-02-319348,U000514,Riyadh - Olaya,Flex,2025-10-02 13:47:00,2025-10-02 15:30:00,1.71,25.65,15.39,10.26
V2025-10-02-680633,U000659,Riyadh - Olaya,Flex,2025-10-02 08:34:00,2025-10-02 09:59:00,1.42,21.3,12.78,8.52
V2025-10-02-944349,U000046,Riyadh - Olaya,Pro,2025-10-02 10:48:00,2025-10-02 14:11:00,3.38,33.8,20.28,13.52
V2025-10-02-866493,U000262,Riyadh - Olaya,Pro,2025-10-02 12:15:00,2025-10-02 16:09:00,3.9,39.0,23.4,15.6
V2025-10-02-566205,U000205,Riyadh - Olaya,Flex,2025-10-02 16:50:00,2025-10-02 18:24:00,1.56,23.4,14.04,9.36
V2025-10-02-291691,U000116,Riyadh - Olaya,Pro,2025-10-02 10:15:00,2025-10-02 14:12:00,3.95,39.5,23.7,15.8
V2025-10-02-765768,U000672,Riyadh - Olaya,Flex,2025-10-02 11:59:00,2025-10-02 13:01:00,1.04,15.6,9.36,6.24
V2025-10-02-483251,U000326,Riyadh - Olaya,Flex,2025-10-02 15:01:00,2025-10-02 17:14:00,2.22,33.3,19.98,13.32
V2025-10-02-036839,U000321,Riyadh - Olaya,Enterprise,2025-10-02 08:37:00,2025-10-02 12:42:00,4.09,32.72,19.63,13.09
V2025-10-02-214217,U000060,Riyadh - Olaya,Enterprise,2025-10-02 15:02:00,2025-10-02 20:09:00,5.12,40.96,24.58,16.38
V2025-10-02-759944,U000498,Riyadh - Olaya,Enterprise,2025-10-02 10:43:00,2025-10-02 15:39:00,4.94,39.52,23.71,15.81
V2025-10-02-003606,U000406,Riyadh - Olaya,Enterprise,2025-10-02 11:36:00,2025-10-02 16:16:00,4.66,37.28,22.37,14.91
V2025-10-02-003606,U000406,Riyadh - Olaya,Enterprise,2025-10-02 11:26:00,2025-10-02 15:43:00,4.28,34.24,20.54,13.7
V2025-10-02-081196,U000677,Riyadh - Olaya,Pro,2025-10-02 15:46:00,2025-10-02 19:32:00,3.77,37.7,22.62,15.08
V2025-10-02-346117,U000409,Riyadh - Olaya,Pro,2025-10-02 14:34:00,2025-10-02 18:53:00,4.32,43.2,25.92,17.28
V2025-10-02-933603,U000470,Riyadh - Olaya,Flex,2025-10-02 08:41:00,2025-10-02 09:43:00,1.04,15.6,9.36,6.24
V2025-10-02-456137,U000417,Riyadh - Olaya,Flex,2025-10-02 16:29:00,2025-10-02 17:44:00,1.25,18.75,11.25,7.5
V2025-10-02-824641,U000553,Riyadh - Olaya,Pro,2025-10-02 10:25:00,2025-10-02 14:36:00,4.19,41.9,25.14,16.76
V2025-10-02-486959,U000375,Riyadh - Olaya,Pro,2025-10-02 10:58:00,2025-10-02 14:57:00,3.99,39.9,23.94,15.96
V2025-10-02-333254,U000675,Riyadh - Olaya,Flex,2025-10-02 13:27:00,2025-10-02 15:08:00,1.69,25.35,15.21,10.14
V2025-10-02-648098,U000527,Riyadh - Olaya,Pro,2025-10-02 09:14:00,2025-10-02 13:02:00,3.8,38.0,22.8,15.2
V2025-10-02-546381,U000106,Riyadh - Olaya,Enterprise,2025-10-02 08:12:00,2025-10-02 12:14:00,4.03,32.24,19.34,12.9
V2025-10-02-899565,U000364,Riyadh - Olaya,Standard,2025-10-02 15:55:00,2025-10-02 18:53:00,2.97,35.64,21.38,14.26
V2025-10-02-867294,U000681,Riyadh - Olaya,Enterprise,2025-10-02 12:18:00,2025-10-02 17:02:00,4.74,37.92,22.75,15.17
V2025-10-02-964116,U000548,Riyadh - Olaya,Pro,2025-10-02 11:27:00,2025-10-02 14:21:00,2.9,29.0,17.4,11.6
V2025-10-02-304535,U000181,Riyadh - Olaya,Standard,2025-10-02 16:04:00,2025-10-02 18:59:00,2.92,35.04,21.02,14.02
V2025-10-02-873362,U000396,Riyadh - Olaya,Standard,2025-10-02 14:12:00,2025-10-02 16:58:00,2.77,33.24,19.94,13.3
V2025-10-02-181778,U000416,Riyadh - Olaya,Enterprise,2025-10-02 13:31:00,2025-10-02 17:43:00,4.2,33.6,20.16,13.44
V2025-10-02-287148,U000337,Riyadh - Olaya,Pro,2025-10-02 09:38:00,2025-10-02 13:40:00,4.03,40.3,24.18,16.12
V2025-10-02-346065,U000129,Riyadh - Olaya,Standard,2025-10-02 12:34:00,2025-10-02 16:14:00,3.66,43.92,26.35,17.57
V2025-10-02-384712,U000249,Riyadh - Olaya,Standard,2025-10-02 15:37:00,2025-10-02 17:59:00,2.36,28.32,16.99,11.33
V2025-10-02-499942,U000015,Riyadh - Olaya,Flex,2025-10-02 12:02:00,2025-10-02 13:56:00,1.9,28.5,17.1,11.4
V2025-10-02-703351,U000028,Riyadh - Olaya,Pro,2025-10-02 08:19:00,2025-10-02 12:30:00,4.19,41.9,25.14,16.76
V2025-10-02-196241,U000384,Riyadh - Olaya,Enterprise,2025-10-02 13:53:00,2025-10-02 18:55:00,5.04,40.32,24.19,16.13
V2025-10-02-625866,U000378,Riyadh - Olaya,Flex,2025-10-02 13:16:00,2025-10-02 14:56:00,1.66,24.9,14.94,9.96
V2025-10-02-400302,U000508,Riyadh - Olaya,Standard,2025-10-02 12:03:00,2025-10-02 14:52:00,2.81,33.72,20.23,13.49
V2025-10-02-405244,U000673,Riyadh - Olaya,Enterprise,2025-10-02 14:25:00,2025-10-02 18:41:00,4.27,34.16,20.5,13.66
V2025-10-02-643632,U000538,Riyadh - Olaya,Standard,2025-10-02 11:56:00,2025-10-02 14:37:00,2.68,32.16,19.3,12.86
V2025-10-02-637671,U000158,Riyadh - Olaya,Flex,2025-10-02 11:16:00,2025-10-02 13:06:00,1.84,27.6,16.56,11.04
V2025-10-02-922988,U000269,Riyadh - Olaya,Flex,2025-10-02 11:43:00,2025-10-02 13:40:00,1.95,29.25,17.55,11.7
V2025-10-02-971851,U000312,Riyadh - Olaya,Standard,2025-10-02 14:25:00,2025-10-02 17:00:00,2.59,31.08,18.65,12.43
V2025-10-02-921262,U000114,Riyadh - Olaya,Pro,2025-10-02 08:24:00,2025-10-02 11:47:00,3.39,33.9,20.34,13.56
V2025-10-02-869798,U000005,Riyadh - Olaya,Flex,2025-10-02 13:47:00,2025-10-02 15:37:00,1.84,27.6,16.56,11.04
V2025-10-02-174363,U000062,Riyadh - Olaya,Flex,2025-10-02 10:50:00,2025-10-02 12:19:00,1.48,22.2,13.32,8.88
V2025-10-02-845052,U000156,Riyadh - Olaya,Flex,2025-10-02 12:41:00,2025-10-02 14:22:00,1.68,25.2,15.12,10.08
V2025-10-02-373605,U000176,Riyadh - Olaya,Pro,2025-10-02 13:08:00,2025-10-02 16:54:00,3.76,37.6,22.56,15.04
V2025-10-02-892320,U000599,Riyadh - Olaya,Enterprise,2025-10-02 14:09:00,2025-10-02 18:50:00,4.68,37.44,22.46,14.98
V2025-10-02-622979,U000338,Riyadh - Olaya,Standard,2025-10-02 16:29:00,2025-10-02 19:38:00,3.15,37.8,22.68,15.12
V2025-10-02-637671,U000158,Riyadh - Olaya,Flex,2025-10-02 11:42:00,2025-10-02 13:36:00,1.9,28.5,17.1,11.4
V2025-10-02-291753,U000038,Riyadh - Olaya,Pro,2025-10-02 16:26:00,2025-10-02 21:06:00,4.66,46.6,27.96,18.64
V2025-10-02-552825,U000131,Riyadh - Olaya,Standard,2025-10-02 09:34:00,2025-10-02 12:53:00,3.32,39.84,23.9,15.94
V2025-10-02-686833,U000620,Riyadh - Olaya,Flex,2025-10-02 09:57:00,2025-10-02 10:57:00,1.0,15.0,9.0,6.0
V2025-10-02-605684,U000303,Riyadh - Olaya,Pro,2025-10-02 08:20:00,2025-10-02 12:13:00,3.89,38.9,23.34,15.56
V2025-10-02-321977,U000586,Riyadh - Olaya,Standard,2025-10-02 09:00:00,2025-10-02 11:50:00,2.84,34.08,20.45,13.63
V2025-10-02-102928,U000443,Riyadh - Olaya,Enterprise,2025-10-02 08:39:00,2025-10-02 12:59:00,4.33,34.64,20.78,13.86
V2025-10-02-882764,U000242,Riyadh - Olaya,Enterprise,2025-10-02 14:55:00,2025-10-02 18:49:00,3.9,31.2,18.72,12.48
V2025-10-02-289811,U000414,Riyadh - Olaya,Enterprise,2025-10-02 15:30:00,2025-10-02 20:01:00,4.52,36.16,21.7,14.46
V2025-10-02-636219,U000679,Riyadh - Olaya,Standard,2025-10-02 11:46:00,2025-10-02 14:51:00,3.09,37.08,22.25,14.83
V2025-10-02-375329,U000505,Riyadh - Olaya,Pro,2025-10-02 12:05:00,2025-10-02 15:36:00,3.51,35.1,21.06,14.04
V2025-10-02-007029,U000285,Riyadh - Olaya,Pro,2025-10-02 16:46:00,2025-10-02 20:41:00,3.92,39.2,23.52,15.68
V2025-10-02-081196,U000677,Riyadh - Olaya,Pro,2025-10-02 15:04:00,2025-10-02 18:26:00,3.36,33.6,20.16,13.44
V2025-10-02-003606,U000406,Riyadh - Olaya,Enterprise,2025-10-02 11:32:00,2025-10-02 16:06:00,4.57,36.56,21.94,14.62
V2025-10-02-196959,U000652,Riyadh - Olaya,Standard,2025-10-02 09:15:00,2025-10-02 12:05:00,2.83,33.96,20.38,13.58
V2025-10-02-828216,U000089,Riyadh - Olaya,Enterprise,2025-10-02 12:04:00,2025-10-02 16:39:00,4.59,36.72,22.03,14.69
V2025-10-02-687660,U000318,Riyadh - Olaya,Enterprise,2025-10-02 12:36:00,2025-10-02 17:17:00,4.69,37.52,22.51,15.01
V2025-10-02-599400,U000658,Riyadh - Olaya,Pro,2025-10-02 15:08:00,2025-10-02 19:09:00,4.02,40.2,24.12,16.08
V2025-10-02-343477,U000031,Riyadh - Olaya,Pro,2025-10-02 14:25:00,2025-10-02 17:40:00,3.25,32.5,19.5,13.0
V2025-10-02-444223,U000637,Riyadh - Olaya,Flex,2025-10-02 10:52:00,2025-10-02 12:29:00,1.62,24.3,14.58,9.72
V2025-10-02-693425,U000257,Riyadh - Olaya,Standard,2025-10-02 16:19:00,2025-10-02 19:21:00,3.03,36.36,21.82,14.54
V2025-10-02-927556,U000698,Riyadh - Olaya,Pro,2025-10-02 11:39:00,2025-10-02 15:41:00,4.03,40.3,24.18,16.12
V2025-10-02-233643,U000541,Riyadh - Olaya,Pro,2025-10-02 09:02:00,2025-10-02 13:02:00,4.0,40.0,24.0,16.0
V2025-10-02-341938,U000693,Riyadh - Olaya,Enterprise,2025-10-02 15:57:00,2025-10-02 20:24:00,4.45,35.6,21.36,14.24
V2025-10-02-542462,U000147,Riyadh - Digital City,Pro,2025-10-02 14:06:00,2025-10-02 17:55:00,3.82,38.2,22.92,15.28
V2025-10-02-244855,U000367,Riyadh - Digital City,Pro,2025-10-02 14:38:00,2025-10-02 18:44:00,4.1,41.0,24.6,16.4
V2025-10-02-980995,U000023,Riyadh - Digital City,Standard,2025-10-02 10:02:00,2025-10-02 12:42:00,2.66,31.92,19.15,12.77
V2025-10-02-223632,U000404,Riyadh - Digital City,Standard,2025-10-02 11:30:00,2025-10-02 14:56:00,3.43,41.16,24.7,16.46
V2025-10-02-729117,U000044,Riyadh - Digital City,Flex,2025-10-02 10:29:00,2025-10-02 11:54:00,1.42,21.3,12.78,8.52
V2025-10-02-361624,U000439,Riyadh - Digital City,Enterprise,2025-10-02 15:23:00,2025-10-02 20:00:00,4.62,36.96,22.18,14.78
V2025-10-02-618512,U000386,Riyadh - Digital City,Enterprise,2025-10-02 13:25:00,2025-10-02 18:37:00,5.2,41.6,24.96,16.64
V2025-10-02-366760,U000171,Riyadh - Digital City,Enterprise,2025-10-02 12:54:00,2025-10-02 17:35:00,4.68,37.44,22.46,14.98
V2025-10-02-512506,U000700,Riyadh - Digital City,Enterprise,2025-10-02 15:35:00,2025-10-02 20:40:00,5.08,40.64,24.38,16.26
V2025-10-02-092514,U000181,Riyadh - Digital City,Standard,2025-10-02 16:46:00,2025-10-02 20:08:00,3.37,40.44,24.26,16.18
V2025-10-02-514308,U000588,Riyadh - Digital City,Flex,2025-10-02 12:11:00,2025-10-02 13:35:00,1.4,21.0,12.6,8.4
V2025-10-02-603744,U000545,Riyadh - Digital City,Enterprise,2025-10-02 16:44:00,2025-10-02 21:33:00,4.82,38.56,23.14,15.42
V2025-10-02-559406,U000167,Riyadh - Digital City,Flex,2025-10-02 10:46:00,2025-10-02 12:29:00,1.72,25.8,15.48,10.32
V2025-10-02-140543,U000265,Riyadh - Digital City,Standard,2025-10-02 09:43:00,2025-10-02 12:40:00,2.95,35.4,21.24,14.16
V2025-10-02-529800,U000177,Riyadh - Digital City,Pro,2025-10-02 12:22:00,2025-10-02 16:00:00,3.63,36.3,21.78,14.52
V2025-10-02-940039,U000416,Riyadh - Digital City,Enterprise,2025-10-02 13:02:00,2025-10-02 17:34:00,4.53,36.24,21.74,14.5
V2025-10-02-034491,U000052,Riyadh - Digital City,Flex,2025-10-02 14:58:00,2025-10-02 16:18:00,1.33,19.95,11.97,7.98
V2025-10-02-553926,U000099,Riyadh - Digital City,Standard,2025-10-02 11:00:00,2025-10-02 13:50:00,2.84,34.08,20.45,13.63
V2025-10-02-811930,U000427,Riyadh - Digital City,Pro,2025-10-02 14:17:00,2025-10-02 17:40:00,3.39,33.9,20.34,13.56
V2025-10-02-725579,U000173,Riyadh - Digital City,Pro,2025-10-02 09:12:00,2025-10-02 13:32:00,4.33,43.3,25.98,17.32
V2025-10-02-858092,U000411,Riyadh - Digital City,Enterprise,2025-10-02 09:36:00,2025-10-02 14:37:00,5.01,40.08,24.05,16.03
V2025-10-02-522304,U000631,Riyadh - Digital City,Pro,2025-10-02 10:41:00,2025-10-02 14:23:00,3.7,37.0,22.2,14.8
V2025-10-02-594750,U000333,Riyadh - Digital City,Pro,2025-10-02 08:24:00,2025-10-02 12:35:00,4.18,41.8,25.08,16.72
V2025-10-02-997618,U000438,Riyadh - Digital City,Flex,2025-10-02 10:20:00,2025-10-02 11:52:00,1.54,23.1,13.86,9.24
V2025-10-02-884247,U000361,Riyadh - Digital City,Standard,2025-10-02 10:13:00,2025-10-02 12:42:00,2.49,29.88,17.93,11.95
V2025-10-02-601314,U000610,Riyadh - Digital City,Pro,2025-10-02 14:45:00,2025-10-02 17:59:00,3.23,32.3,19.38,12.92
V2025-10-02-856170,U000014,Riyadh - Digital City,Pro,2025-10-02 16:51:00,2025-10-02 20:56:00,4.09,40.9,24.54,16.36
V2025-10-02-658283,U000547,Riyadh - Digital City,Enterprise,2025-10-02 10:04:00,2025-10-02 14:33:00,4.48,35.84,21.5,14.34
V2025-10-02-802362,U000665,Riyadh - Digital City,Pro,2025-10-02 12:20:00,2025-10-02 15:57:00,3.61,36.1,21.66,14.44
V2025-10-02-041629,U000191,Riyadh - Digital City,Pro,2025-10-02 15:53:00,2025-10-02 19:46:00,3.89,38.9,23.34,15.56
V2025-10-02-724222,U000470,Riyadh - Digital City,Flex,2025-10-02 08:53:00,2025-10-02 10:24:00,1.51,22.65,13.59,9.06
V2025-10-02-498753,U000401,Riyadh - Digital City,Pro,2025-10-02 15:36:00,2025-10-02 19:59:00,4.38,43.8,26.28,17.52
V2025-10-02-724222,U000470,Riyadh - Digital City,Flex,2025-10-02 08:02:00,2025-10-02 09:28:00,1.43,21.45,12.87,8.58
V2025-10-02-508292,U000075,Riyadh - Digital City,Flex,2025-10-02 10:50:00,2025-10-02 12:45:00,1.92,28.8,17.28,11.52
V2025-10-02-765948,U000658,Riyadh - Digital City,Pro,2025-10-02 15:58:00,2025-10-02 19:18:00,3.34,33.4,20.04,13.36
V2025-10-02-826828,U000145,Riyadh - Digital City,Enterprise,2025-10-02 14:06:00,2025-10-02 19:28:00,5.37,42.96,25.78,17.18
V2025-10-02-255807,U000423,Riyadh - Digital City,Pro,2025-10-02 11:11:00,2025-10-02 15:11:00,4.0,40.0,24.0,16.0
V2025-10-02-513879,U000296,Riyadh - Digital City,Standard,2025-10-02 09:30:00,2025-10-02 12:12:00,2.7,32.4,19.44,12.96
V2025-10-02-206220,U000378,Riyadh - Digital City,Flex,2025-10-02 13:04:00,2025-10-02 14:50:00,1.76,26.4,15.84,10.56
V2025-10-02-583624,U000512,Riyadh - Digital City,Pro,2025-10-02 16:38:00,2025-10-02 20:31:00,3.88,38.8,23.28,15.52
V2025-10-02-288706,U000137,Riyadh - Digital City,Pro,2025-10-02 08:48:00,2025-10-02 13:01:00,4.22,42.2,25.32,16.88
V2025-10-02-056703,U000475,Riyadh - Digital City,Enterprise,2025-10-02 13:33:00,2025-10-02 18:04:00,4.52,36.16,21.7,14.46
V2025-10-02-792073,U000278,Riyadh - Digital City,Pro,2025-10-02 09:38:00,2025-10-02 13:45:00,4.11,41.1,24.66,16.44
V2025-10-02-143078,U000135,Riyadh - Digital City,Pro,2025-10-02 16:57:00,2025-10-02 21:05:00,4.13,41.3,24.78,16.52
V2025-10-02-009003,U000205,Riyadh - Digital City,Flex,2025-10-02 16:23:00,2025-10-02 18:17:00,1.9,28.5,17.1,11.4
V2025-10-02-916961,U000440,Riyadh - Digital City,Pro,2025-10-02 11:21:00,2025-10-02 14:34:00,3.21,32.1,19.26,12.84
V2025-10-02-584060,U000347,Riyadh - Digital City,Pro,2025-10-02 16:47:00,2025-10-02 20:49:00,4.04,40.4,24.24,16.16
V2025-10-02-147423,U000677,Riyadh - Digital City,Pro,2025-10-02 15:40:00,2025-10-02 19:09:00,3.48,34.8,20.88,13.92
V2025-10-02-488931,U000095,Riyadh - Digital City,Standard,2025-10-02 08:45:00,2025-10-02 11:11:00,2.43,29.16,17.5,11.66
V2025-10-02-811930,U000427,Riyadh - Digital City,Pro,2025-10-02 14:02:00,2025-10-02 18:16:00,4.23,42.3,25.38,16.92
V2025-10-02-243262,U000499,Riyadh - Digital City,Pro,2025-10-02 15:42:00,2025-10-02 19:07:00,3.41,34.1,20.46,13.64
V2025-10-02-658283,U000547,Riyadh - Digital City,Enterprise,2025-10-02 10:08:00,2025-10-02 14:53:00,4.75,38.0,22.8,15.2
V2025-10-02-120441,U000478,Riyadh - Digital City,Enterprise,2025-10-02 10:36:00,2025-10-02 16:10:00,5.57,44.56,26.74,17.82
V2025-10-02-517167,U000337,Riyadh - Digital City,Pro,2025-10-02 09:51:00,2025-10-02 14:29:00,4.64,46.4,27.84,18.56
V2025-10-02-668114,U000669,Riyadh - Digital City,Pro,2025-10-02 10:47:00,2025-10-02 14:23:00,3.6,36.0,21.6,14.4
V2025-10-02-882819,U000534,Riyadh - Digital City,Flex,2025-10-02 14:12:00,2025-10-02 16:15:00,2.05,30.75,18.45,12.3
V2025-10-02-498753,U000401,Riyadh - Digital City,Pro,2025-10-02 15:41:00,2025-10-02 19:55:00,4.24,42.4,25.44,16.96
V2025-10-02-147423,U000677,Riyadh - Digital City,Pro,2025-10-02 15:29:00,2025-10-02 19:43:00,4.24,42.4,25.44,16.96
V2025-10-02-724222,U000470,Riyadh - Digital City,Flex,2025-10-02 08:46:00,2025-10-02 10:32:00,1.76,26.4,15.84,10.56
V2025-10-02-282868,U000561,Riyadh - Digital City,Pro,2025-10-02 11:36:00,2025-10-02 15:35:00,3.99,39.9,23.94,15.96
V2025-10-02-364607,U000489,Riyadh - Digital City,Flex,2025-10-02 10:26:00,2025-10-02 12:00:00,1.56,23.4,14.04,9.36
V2025-10-02-349439,U000060,Riyadh - Digital City,Enterprise,2025-10-02 15:11:00,2025-10-02 19:10:00,3.99,31.92,19.15,12.77
V2025-10-02-447010,U000374,Riyadh - Digital City,Standard,2025-10-02 13:13:00,2025-10-02 16:02:00,2.82,33.84,20.3,13.54
V2025-10-02-813784,U000090,Riyadh - Digital City,Standard,2025-10-02 10:44:00,2025-10-02 13:39:00,2.91,34.92,20.95,13.97
V2025-10-02-587258,U000385,Riyadh - Digital City,Flex,2025-10-02 08:04:00,2025-10-02 09:40:00,1.6,24.0,14.4,9.6
V2025-10-02-479564,U000604,Riyadh - Digital City,Flex,2025-10-02 16:33:00,2025-10-02 18:50:00,2.29,34.35,20.61,13.74
V2025-10-02-911455,U000119,Riyadh - Digital City,Flex,2025-10-02 08:07:00,2025-10-02 09:24:00,1.28,19.2,11.52,7.68
V2025-10-02-364607,U000489,Riyadh - Digital City,Flex,2025-10-02 10:14:00,2025-10-02 11:48:00,1.56,23.4,14.04,9.36
V2025-10-02-947368,U000652,Riyadh - Digital City,Standard,2025-10-02 09:27:00,2025-10-02 12:32:00,3.09,37.08,22.25,14.83
V2025-10-02-762462,U000452,Riyadh - Digital City,Flex,2025-10-02 13:11:00,2025-10-02 14:22:00,1.19,17.85,10.71,7.14
V2025-10-02-127899,U000296,Jeddah - Corniche,Standard,2025-10-02 09:32:00,2025-10-02 12:16:00,2.73,32.76,19.66,13.1
V2025-10-02-188849,U000513,Jeddah - Corniche,Flex,2025-10-02 11:07:00,2025-10-02 12:57:00,1.84,27.6,16.56,11.04
V2025-10-02-049220,U000278,Jeddah - Corniche,Pro,2025-10-02 09:45:00,2025-10-02 13:12:00,3.45,34.5,20.7,13.8
V2025-10-02-564337,U000694,Jeddah - Corniche,Pro,2025-10-02 10:53:00,2025-10-02 14:38:00,3.75,37.5,22.5,15.0
V2025-10-02-547253,U000189,Jeddah - Corniche,Pro,2025-10-02 14:55:00,2025-10-02 18:41:00,3.77,37.7,22.62,15.08
V2025-10-02-276437,U000568,Jeddah - Corniche,Enterprise,2025-10-02 11:53:00,2025-10-02 16:43:00,4.83,38.64,23.18,15.46
V2025-10-02-276007,U000448,Jeddah - Corniche,Enterprise,2025-10-02 09:22:00,2025-10-02 13:35:00,4.21,33.68,20.21,13.47
V2025-10-02-333156,U000385,Jeddah - Corniche,Flex,2025-10-02 08:17:00,2025-10-02 09:58:00,1.69,25.35,15.21,10.14
